id_major,id_university,type,major_name,capacity,university_name
8111335,811,science,PENDIDIKAN MATEMATIKA (PSDKU KAB. ARU),20,UNIVERSITAS PATTIMURA
8111343,811,science,TEKNIK GEOFISIKA,8,UNIVERSITAS PATTIMURA
8111351,811,science,TEKNIK PERMINYAKAN,8,UNIVERSITAS PATTIMURA
8211015,821,science,TEKNIK SIPIL,60,UNIVERSITAS KHAIRUN
8211023,821,science,TEKNIK MESIN,32,UNIVERSITAS KHAIRUN
8211031,821,science,TEKNIK ELEKTRO,40,UNIVERSITAS KHAIRUN
8211046,821,science,ARSITEKTUR,40,UNIVERSITAS KHAIRUN
8211062,821,science,TEKNOLOGI PERTANIAN,20,UNIVERSITAS KHAIRUN
8211085,821,science,PETERNAKAN,20,UNIVERSITAS KHAIRUN
8211093,821,science,MANAJEMEN SUMBERDAYA PERAIRAN,32,UNIVERSITAS KHAIRUN
8211104,821,science,ILMU KELAUTAN,40,UNIVERSITAS KHAIRUN
8211112,821,science,PEMANFAATAN SUMBERDAYA PERAIRAN,20,UNIVERSITAS KHAIRUN
8211127,821,science,BUDIDAYA PERAIRAN,20,UNIVERSITAS KHAIRUN
8211135,821,science,PEND. MATEMATIKA,32,UNIVERSITAS KHAIRUN
8211143,821,science,PEND. BIOLOGI,32,UNIVERSITAS KHAIRUN
8211151,821,science,PEND. FISIKA,32,UNIVERSITAS KHAIRUN
8211166,821,science,PEND. KIMIA,32,UNIVERSITAS KHAIRUN
8211174,821,science,AGROTEKNOLOGI,20,UNIVERSITAS KHAIRUN
8211182,821,science,TEKNIK INFORMATIKA,40,UNIVERSITAS KHAIRUN
8211197,821,science,KEHUTANAN,48,UNIVERSITAS KHAIRUN
8211201,821,science,TEKNIK PERTAMBANGAN,24,UNIVERSITAS KHAIRUN
8211216,821,science,AGRIBISNIS,20,UNIVERSITAS KHAIRUN
8211224,821,science,PENDIDIKAN DOKTER,20,UNIVERSITAS KHAIRUN
8211232,821,science,ILMU TANAH,32,UNIVERSITAS KHAIRUN
9111014,911,science,MATEMATIKA,13,UNIVERSITAS CENDERAWASIH
9111022,911,science,BIOLOGI,13,UNIVERSITAS CENDERAWASIH
9111037,911,science,KIMIA,13,UNIVERSITAS CENDERAWASIH
9111045,911,science,FISIKA,13,UNIVERSITAS CENDERAWASIH
9111053,911,science,ILMU KESEHATAN MASYARAKAT,45,UNIVERSITAS CENDERAWASIH
9111061,911,science,PEND. MATEMATIKA,13,UNIVERSITAS CENDERAWASIH
9111076,911,science,PEND. BIOLOGI,13,UNIVERSITAS CENDERAWASIH
9111084,911,science,PEND. KIMIA,13,UNIVERSITAS CENDERAWASIH
9111092,911,science,PEND. FISIKA,13,UNIVERSITAS CENDERAWASIH
9111103,911,science,TEKNIK SIPIL,13,UNIVERSITAS CENDERAWASIH
9111111,911,science,TEKNIK ELEKTRO,18,UNIVERSITAS CENDERAWASIH
9111126,911,science,PENDIDIKAN DOKTER,13,UNIVERSITAS CENDERAWASIH
9111134,911,science,ILMU KEPERAWATAN,13,UNIVERSITAS CENDERAWASIH
9111142,911,science,TEKNIK MESIN,18,UNIVERSITAS CENDERAWASIH
9111157,911,science,TEKNIK PERTAMBANGAN,18,UNIVERSITAS CENDERAWASIH
9111165,911,science,ILMU KELAUTAN,13,UNIVERSITAS CENDERAWASIH
9111173,911,science,FARMASI,13,UNIVERSITAS CENDERAWASIH
9111181,911,science,SISTEM INFORMASI,13,UNIVERSITAS CENDERAWASIH
9111196,911,science,TEKNIK GEOFISIKA,13,UNIVERSITAS CENDERAWASIH
9111207,911,science,PERENCANAAN WILAYAH DAN KOTA/PLANOLOGI,13,UNIVERSITAS CENDERAWASIH
9111215,911,science,ILMU KEOLAHRAGAAN,45,UNIVERSITAS CENDERAWASIH
9111223,911,science,ILMU PERIKANAN,13,UNIVERSITAS CENDERAWASIH
9111231,911,science,STATISTIKA,13,UNIVERSITAS CENDERAWASIH
9121016,912,science,TEKNIK ELEKTRO,25,UNIVERSITAS MUSAMUS MERAUKE
9121024,912,science,TEKNIK MESIN,25,UNIVERSITAS MUSAMUS MERAUKE
9121032,912,science,TEKNIK SIPIL,60,UNIVERSITAS MUSAMUS MERAUKE
9121047,912,science,ARSITEKTUR,20,UNIVERSITAS MUSAMUS MERAUKE
9121055,912,science,KETEKNIKAN PERTANIAN,25,UNIVERSITAS MUSAMUS MERAUKE
9121063,912,science,AGRIBISNIS,30,UNIVERSITAS MUSAMUS MERAUKE
9121071,912,science,AGROTEKNOLOGI,20,UNIVERSITAS MUSAMUS MERAUKE
9121086,912,science,PETERNAKAN,20,UNIVERSITAS MUSAMUS MERAUKE
9121094,912,science,MANAJEMEN SUMBERDAYA PERAIRAN,30,UNIVERSITAS MUSAMUS MERAUKE
9121105,912,science,TEKNIK INFORMATIKA,75,UNIVERSITAS MUSAMUS MERAUKE
9121113,912,science,SISTEM INFORMASI,40,UNIVERSITAS MUSAMUS MERAUKE
9121121,912,science,PENDIDIKAN MATEMATIKA,30,UNIVERSITAS MUSAMUS MERAUKE
9121136,912,science,PENDIDIKAN FISIKA,10,UNIVERSITAS MUSAMUS MERAUKE
9121144,912,science,PENDIDIKAN KIMIA,10,UNIVERSITAS MUSAMUS MERAUKE
9211104,921,science,TEKNOLOGI HASIL PERTANIAN,24,UNIVERSITAS PAPUA
9211127,921,science,MANAJEMEN SUMBERDAYA PERAIRAN,16,UNIVERSITAS PAPUA
9211135,921,science,ILMU KELAUTAN,16,UNIVERSITAS PAPUA
9211166,921,science,MATEMATIKA,16,UNIVERSITAS PAPUA
9211174,921,science,FISIKA,16,UNIVERSITAS PAPUA
9211182,921,science,BIOLOGI,28,UNIVERSITAS PAPUA
9211197,921,science,KIMIA,16,UNIVERSITAS PAPUA
9211201,921,science,AGRIBISNIS,24,UNIVERSITAS PAPUA
9211216,921,science,AGROTEKNOLOGI,24,UNIVERSITAS PAPUA
9211224,921,science,PETERNAKAN,24,UNIVERSITAS PAPUA
9211232,921,science,KEHUTANAN,24,UNIVERSITAS PAPUA
9211247,921,science,TEKNIK INFORMATIKA,12,UNIVERSITAS PAPUA
9211255,921,science,TEKNIK PERTAMBANGAN,24,UNIVERSITAS PAPUA
9211263,921,science,TEKNIK ELEKTRO,16,UNIVERSITAS PAPUA
9211271,921,science,PENDIDIKAN BIOLOGI,16,UNIVERSITAS PAPUA
9211286,921,science,PENDIDIKAN MATEMATIKA,16,UNIVERSITAS PAPUA
9211294,921,science,PENDIDIKAN KIMIA,16,UNIVERSITAS PAPUA
9211305,921,science,TEKNIK GEOLOGI,24,UNIVERSITAS PAPUA
9211313,921,science,PENDIDIKAN FISIKA,16,UNIVERSITAS PAPUA
9211321,921,science,ILMU TANAH,24,UNIVERSITAS PAPUA
9211336,921,science,NUTRISI DAN TEKNOLOGI PAKAN TERNAK,16,UNIVERSITAS PAPUA
9211344,921,science,TEKNIK PERTANIAN DAN BIOSISTEM,16,UNIVERSITAS PAPUA
9211352,921,science,TEKNIK SIPIL,16,UNIVERSITAS PAPUA
1112017,111,humanities,EKONOMI PEMBANGUNAN,64,UNIVERSITAS SYIAH KUALA
1112025,111,humanities,MANAJEMEN,64,UNIVERSITAS SYIAH KUALA
1112033,111,humanities,AKUNTANSI,64,UNIVERSITAS SYIAH KUALA
1112041,111,humanities,ILMU HUKUM,160,UNIVERSITAS SYIAH KUALA
1112056,111,humanities,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,36,UNIVERSITAS SYIAH KUALA
1112064,111,humanities,PENDIDIKAN SEJARAH,36,UNIVERSITAS SYIAH KUALA
1112072,111,humanities,PENDIDIKAN EKONOMI,36,UNIVERSITAS SYIAH KUALA
1112087,111,humanities,PENDIDIKAN GEOGRAFI,36,UNIVERSITAS SYIAH KUALA
1112095,111,humanities,PENDIDIKAN BAHASA DAN  SASTRA INDONESIA,36,UNIVERSITAS SYIAH KUALA
1112106,111,humanities,PENDIDIKAN BAHASA INGGRIS,48,UNIVERSITAS SYIAH KUALA
1112114,111,humanities,PENDIDIKAN SENI DRAMA TARI DAN MUSIK,48,UNIVERSITAS SYIAH KUALA
1112122,111,humanities,PENDIDIKAN KESEJAHTERAAN KELUARGA,40,UNIVERSITAS SYIAH KUALA
1112137,111,humanities,PEND. JASMANI KESEHATAN DAN REKREASI,48,UNIVERSITAS SYIAH KUALA
1112145,111,humanities,BIMBINGAN KONSELING,40,UNIVERSITAS SYIAH KUALA
1112153,111,humanities,PENDIDIKAN GURU SEKOLAH DASAR,48,UNIVERSITAS SYIAH KUALA
1112161,111,humanities,PSIKOLOGI,32,UNIVERSITAS SYIAH KUALA
1112176,111,humanities,ILMU POLITIK,48,UNIVERSITAS SYIAH KUALA
1112184,111,humanities,SOSIOLOGI,48,UNIVERSITAS SYIAH KUALA
1112192,111,humanities,ILMU KOMUNIKASI,48,UNIVERSITAS SYIAH KUALA
1112203,111,humanities,PENDIDIKAN GURU PAUD,36,UNIVERSITAS SYIAH KUALA
1112211,111,humanities,ILMU PEMERINTAHAN,48,UNIVERSITAS SYIAH KUALA
1112226,111,humanities,EKONOMI ISLAM,48,UNIVERSITAS SYIAH KUALA
1112234,111,humanities,MANAJEMEN (PSDKU GAYO LUES),36,UNIVERSITAS SYIAH KUALA
1122012,112,humanities,MANAJEMEN,120,UNIVERSITAS MALIKUSSALEH
1122027,112,humanities,AKUNTANSI,100,UNIVERSITAS MALIKUSSALEH
1122035,112,humanities,ILMU EKONOMI & STUDI PEMBANGUNAN,100,UNIVERSITAS MALIKUSSALEH
1122043,112,humanities,ILMU ADMINISTRASI NEGARA,108,UNIVERSITAS MALIKUSSALEH
1122051,112,humanities,SOSIOLOGI,80,UNIVERSITAS MALIKUSSALEH
1122066,112,humanities,ILMU POLITIK,64,UNIVERSITAS MALIKUSSALEH
1122074,112,humanities,ANTROPOLOGI,48,UNIVERSITAS MALIKUSSALEH
1122082,112,humanities,ILMU KOMUNIKASI,126,UNIVERSITAS MALIKUSSALEH
1122097,112,humanities,ILMU HUKUM,160,UNIVERSITAS MALIKUSSALEH
1122101,112,humanities,EKONOMI ISLAM,64,UNIVERSITAS MALIKUSSALEH
1122116,112,humanities,PSIKOLOGI,60,UNIVERSITAS MALIKUSSALEH
1122124,112,humanities,SASTRA INDONESIA,32,UNIVERSITAS MALIKUSSALEH
1122132,112,humanities,ILMU ADMINISTRASI NIAGA,36,UNIVERSITAS MALIKUSSALEH
1132014,113,humanities,EKONOMI PEMBANGUNAN,60,UNIVERSITAS TEUKU UMAR
1132022,113,humanities,ILMU ADMINISTRASI NEGARA,60,UNIVERSITAS TEUKU UMAR
1132037,113,humanities,SOSIOLOGI,60,UNIVERSITAS TEUKU UMAR
1132045,113,humanities,ILMU KOMUNIKASI,60,UNIVERSITAS TEUKU UMAR
1132053,113,humanities,MANAJEMEN,60,UNIVERSITAS TEUKU UMAR
1132061,113,humanities,AKUNTANSI,60,UNIVERSITAS TEUKU UMAR
1132076,113,humanities,ILMU HUKUM,60,UNIVERSITAS TEUKU UMAR
1142016,114,humanities,ILMU HUKUM,48,UNIVERSITAS SAMUDRA
1142024,114,humanities,EKONOMI MANAJEMEN,48,UNIVERSITAS SAMUDRA
1142032,114,humanities,EKONOMI PEMBANGUNAN,32,UNIVERSITAS SAMUDRA
1142047,114,humanities,PENDIDIKAN SEJARAH,32,UNIVERSITAS SAMUDRA
1142055,114,humanities,PENDIDIKAN GEOGRAFI,32,UNIVERSITAS SAMUDRA
1142063,114,humanities,PENDIDIKAN OLAHRAGA,32,UNIVERSITAS SAMUDRA
1142071,114,humanities,PENDIDIKAN GURU SEKOLAH DASAR,48,UNIVERSITAS SAMUDRA
1142086,114,humanities,PENDIDIKAN BAHASA INGGRIS,32,UNIVERSITAS SAMUDRA
1142094,114,humanities,PENDIDIKAN BAHASA INDONESIA,16,UNIVERSITAS SAMUDRA
1142105,114,humanities,AKUNTANSI,32,UNIVERSITAS SAMUDRA
1152011,115,humanities,SENI KARAWITAN,12,ISBI ACEH
1152026,115,humanities,SENI TARI,12,ISBI ACEH
1152034,115,humanities,SENI TEATER,8,ISBI ACEH
1152042,115,humanities,SENI RUPA MURNI,12,ISBI ACEH
1152057,115,humanities,KRIYA SENI,12,ISBI ACEH
1152065,115,humanities,DESAIN KOMUNIKASI VISUAL,16,ISBI ACEH
1162013,116,humanities,ILMU HUKUM,48,UNIVERSITAS ISLAM NEGERI AR-RANIRY
1162021,116,humanities,BIMBINGAN KONSELING,28,UNIVERSITAS ISLAM NEGERI AR-RANIRY
1162036,116,humanities,ILMU PERPUSTAKAAN,48,UNIVERSITAS ISLAM NEGERI AR-RANIRY
1162044,116,humanities,EKONOMI SYARIAH,64,UNIVERSITAS ISLAM NEGERI AR-RANIRY
1162052,116,humanities,PERBANKAN SYARIAH,96,UNIVERSITAS ISLAM NEGERI AR-RANIRY
1162067,116,humanities,ILMU EKONOMI,64,UNIVERSITAS ISLAM NEGERI AR-RANIRY
1162075,116,humanities,ILMU POLITIK,48,UNIVERSITAS ISLAM NEGERI AR-RANIRY
1162083,116,humanities,ILMU ADMINISTRASI NEGARA,48,UNIVERSITAS ISLAM NEGERI AR-RANIRY
1162091,116,humanities,PSIKOLOGI,48,UNIVERSITAS ISLAM NEGERI AR-RANIRY
1162102,116,humanities,KESEJAHTERAAN SOSIAL,48,UNIVERSITAS ISLAM NEGERI AR-RANIRY
1212011,121,humanities,ILMU HUKUM,216,UNIVERSITAS SUMATERA UTARA
1212026,121,humanities,ILMU SEJARAH,22,UNIVERSITAS SUMATERA UTARA
1212034,121,humanities,ANTROPOLOGI SOSIAL,36,UNIVERSITAS SUMATERA UTARA
1212042,121,humanities,AKUNTANSI,90,UNIVERSITAS SUMATERA UTARA
1212057,121,humanities,SOSIOLOGI,40,UNIVERSITAS SUMATERA UTARA
1212065,121,humanities,ILMU KESEJAHTERAAN SOSIAL,44,UNIVERSITAS SUMATERA UTARA
1212073,121,humanities,ILMU ADMINISTRASI NEGARA,72,UNIVERSITAS SUMATERA UTARA
1212081,121,humanities,ILMU KOMUNIKASI,45,UNIVERSITAS SUMATERA UTARA
1212096,121,humanities,MANAJEMEN,90,UNIVERSITAS SUMATERA UTARA
1212107,121,humanities,EKONOMI PEMBANGUNAN,64,UNIVERSITAS SUMATERA UTARA
1212115,121,humanities,ILMU POLITIK,36,UNIVERSITAS SUMATERA UTARA
1212123,121,humanities,SASTRA INDONESIA,42,UNIVERSITAS SUMATERA UTARA
1212131,121,humanities,SASTRA DAERAH UNTUK SASTRA MELAYU,36,UNIVERSITAS SUMATERA UTARA
1212146,121,humanities,SASTRA INGGRIS,47,UNIVERSITAS SUMATERA UTARA
1212154,121,humanities,SASTRA DAERAH UNTUK SASTRA BATAK,36,UNIVERSITAS SUMATERA UTARA
1212162,121,humanities,SASTRA ARAB,44,UNIVERSITAS SUMATERA UTARA
1212177,121,humanities,ETNO MUSIKOLOGI,36,UNIVERSITAS SUMATERA UTARA
1212185,121,humanities,SASTRA JEPANG,36,UNIVERSITAS SUMATERA UTARA
1212193,121,humanities,ILMU PERPUSTAKAAN,36,UNIVERSITAS SUMATERA UTARA
1212204,121,humanities,SASTRA CINA,22,UNIVERSITAS SUMATERA UTARA
1212227,121,humanities,ILMU ADMINISTRASI NIAGA/BISNIS,44,UNIVERSITAS SUMATERA UTARA
1212235,121,humanities,PSIKOLOGI,90,UNIVERSITAS SUMATERA UTARA
1222021,122,humanities,PENDIDIKAN SEJARAH,54,UNIVERSITAS NEGERI MEDAN
1222036,122,humanities,PEND. PANCASILA & KEWARGANEGARAAN (PPKN),57,UNIVERSITAS NEGERI MEDAN
1222044,122,humanities,PENDIDIKAN GEOGRAFI,57,UNIVERSITAS NEGERI MEDAN
1222052,122,humanities,"PEND. JASMANI, KESEHATAN & REKREASI",82,UNIVERSITAS NEGERI MEDAN
1222067,122,humanities,PENDIDIKAN KEPELATIHAN OLAHRAGA (PKO),78,UNIVERSITAS NEGERI MEDAN
1222075,122,humanities,PENDIDIKAN LUAR SEKOLAH (PLS),36,UNIVERSITAS NEGERI MEDAN
1222083,122,humanities,PENDIDIKAN EKONOMI,48,UNIVERSITAS NEGERI MEDAN
1222091,122,humanities,MANAJEMEN,48,UNIVERSITAS NEGERI MEDAN
1222102,122,humanities,AKUNTANSI,48,UNIVERSITAS NEGERI MEDAN
1222117,122,humanities,"PEND. BAHASA, SASTRA INDONESIA & DAERAH",75,UNIVERSITAS NEGERI MEDAN
1222125,122,humanities,PENDIDIKAN BAHASA INGGRIS,68,UNIVERSITAS NEGERI MEDAN
1222133,122,humanities,PENDIDIKAN BAHASA PERANCIS,54,UNIVERSITAS NEGERI MEDAN
1222141,122,humanities,PENDIDIKAN BAHASA JERMAN,45,UNIVERSITAS NEGERI MEDAN
1222156,122,humanities,PENDIDIKAN SENI RUPA,27,UNIVERSITAS NEGERI MEDAN
1222164,122,humanities,SASTRA INDONESIA,36,UNIVERSITAS NEGERI MEDAN
1222172,122,humanities,SASTRA INGGRIS,34,UNIVERSITAS NEGERI MEDAN
1222195,122,humanities,PENDIDIKAN GURU SEKOLAH DASAR (PGSD),157,UNIVERSITAS NEGERI MEDAN
1222206,122,humanities,PENDIDIKAN TATA BOGA,36,UNIVERSITAS NEGERI MEDAN
1222214,122,humanities,PENDIDIKAN TATA RIAS,36,UNIVERSITAS NEGERI MEDAN
1222222,122,humanities,PENDIDIKAN ANTROPOLOGI,54,UNIVERSITAS NEGERI MEDAN
1222237,122,humanities,PEND. GURU PENDIDIKAN ANAK USIA DINI,63,UNIVERSITAS NEGERI MEDAN
1222245,122,humanities,PENDIDIKAN BIMBINGAN DAN KONSELING,67,UNIVERSITAS NEGERI MEDAN
1222253,122,humanities,PENDIDIKAN AKUNTANSI,32,UNIVERSITAS NEGERI MEDAN
1222276,122,humanities,PENDIDIKAN ADMINISTRASI PERKANTORAN,32,UNIVERSITAS NEGERI MEDAN
1222284,122,humanities,PENDIDIKAN TATA NIAGA,32,UNIVERSITAS NEGERI MEDAN
1222292,122,humanities,PENDIDIKAN SENI TARI,31,UNIVERSITAS NEGERI MEDAN
1222303,122,humanities,PENDIDIKAN SENI MUSIK,49,UNIVERSITAS NEGERI MEDAN
1222311,122,humanities,PENDIDIKAN TATA BUSANA,36,UNIVERSITAS NEGERI MEDAN
1222326,122,humanities,SENI PERTUNJUKAN,30,UNIVERSITAS NEGERI MEDAN
1222334,122,humanities,ILMU EKONOMI,48,UNIVERSITAS NEGERI MEDAN
1232015,123,humanities,ILMU PERPUSTAKAAN,64,UNIVERSITAS ISLAM NEGERI SUMATERA UTARA
1232023,123,humanities,ILMU KOMUNIKASI,64,UNIVERSITAS ISLAM NEGERI SUMATERA UTARA
1232031,123,humanities,MANAJEMEN,80,UNIVERSITAS ISLAM NEGERI SUMATERA UTARA
1232046,123,humanities,HUKUM,48,UNIVERSITAS ISLAM NEGERI SUMATERA UTARA
1312012,131,humanities,HUBUNGAN INTERNASIONAL,64,UNIVERSITAS RIAU
1312027,131,humanities,ILMU PEMERINTAHAN,64,UNIVERSITAS RIAU
1312035,131,humanities,ILMU ADMINISTRASI NEGARA,64,UNIVERSITAS RIAU
1312043,131,humanities,ILMU ADMINISTRASI NIAGA,48,UNIVERSITAS RIAU
1312051,131,humanities,SOSIOLOGI,64,UNIVERSITAS RIAU
1312066,131,humanities,ILMU KOMUNIKASI,64,UNIVERSITAS RIAU
1312074,131,humanities,PARIWISATA,48,UNIVERSITAS RIAU
1312082,131,humanities,EKONOMI PEMBANGUNAN,48,UNIVERSITAS RIAU
1312097,131,humanities,MANAJEMEN,112,UNIVERSITAS RIAU
1312101,131,humanities,AKUNTANSI,112,UNIVERSITAS RIAU
1312116,131,humanities,ILMU HUKUM,144,UNIVERSITAS RIAU
1312124,131,humanities,PEND. EKONOMI,32,UNIVERSITAS RIAU
1312132,131,humanities,PEND. PANCASILA & KEWARGANEGARAAN (PPKN),32,UNIVERSITAS RIAU
1312147,131,humanities,PEND. SEJARAH,32,UNIVERSITAS RIAU
1312155,131,humanities,"PEND. BAHASA, SASTRA INDONEIA & DAERAH",32,UNIVERSITAS RIAU
1312163,131,humanities,PEND. BHS. INGGRIS,48,UNIVERSITAS RIAU
1312171,131,humanities,PEND. BAHASA JEPANG,16,UNIVERSITAS RIAU
1312186,131,humanities,PEND. LUAR SEKOLAH,32,UNIVERSITAS RIAU
1312194,131,humanities,BIMBINGAN KONSELING,16,UNIVERSITAS RIAU
1312205,131,humanities,PEND JASMANI KESEHATAN & REKREASI,32,UNIVERSITAS RIAU
1312213,131,humanities,PEND KEPELATIHAN OLAHRAGA,32,UNIVERSITAS RIAU
1312221,131,humanities,PGSD,48,UNIVERSITAS RIAU
1312236,131,humanities,PAUD,32,UNIVERSITAS RIAU
1322014,132,humanities,AKUNTANSI,45,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM
1322022,132,humanities,ILMU ADMINISTRASI NEGARA,45,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM
1322037,132,humanities,MANAJEMEN,45,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM
1322045,132,humanities,PSIKOLOGI,45,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM
1322053,132,humanities,ILMU HUKUM,75,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM
1322111,132,humanities,PENDIDIKAN EKONOMI,45,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM
1322223,132,humanities,ILMU KOMUNIKASI,45,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM
1322262,132,humanities,PENDIDIKAN BAHASA INDONESIA,30,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM
1322277,132,humanities,PENDIDIKAN GEOGRAFI,30,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM
1332016,133,humanities,PENDIDIKAN BAHASA INDONESIA,48,UNIVERSITAS MARITIM RAJA ALI HAJI
1332024,133,humanities,AKUNTANSI,48,UNIVERSITAS MARITIM RAJA ALI HAJI
1332032,133,humanities,ILMU ADMINISTRASI NEGARA,48,UNIVERSITAS MARITIM RAJA ALI HAJI
1332047,133,humanities,ILMU PEMERINTAHAN,32,UNIVERSITAS MARITIM RAJA ALI HAJI
1332055,133,humanities,SOSIOLOGI,40,UNIVERSITAS MARITIM RAJA ALI HAJI
1332063,133,humanities,PENDIDIKAN BAHASA INGGRIS,36,UNIVERSITAS MARITIM RAJA ALI HAJI
1332071,133,humanities,MANAJEMEN,48,UNIVERSITAS MARITIM RAJA ALI HAJI
1332086,133,humanities,ILMU HUKUM,48,UNIVERSITAS MARITIM RAJA ALI HAJI
1332094,133,humanities,ILMU HUBUNGAN INTERNASIONAL,16,UNIVERSITAS MARITIM RAJA ALI HAJI
1412013,141,humanities,EKONOMI PEMBANGUNAN,48,UNIVERSITAS ANDALAS
1412021,141,humanities,ILMU HUKUM,200,UNIVERSITAS ANDALAS
1412036,141,humanities,ILMU SEJARAH,32,UNIVERSITAS ANDALAS
1412044,141,humanities,SOSIOLOGI,48,UNIVERSITAS ANDALAS
1412052,141,humanities,ANTROPOLOGI SOSIAL,40,UNIVERSITAS ANDALAS
1412067,141,humanities,MANAJEMEN,64,UNIVERSITAS ANDALAS
1412075,141,humanities,AKUNTANSI,64,UNIVERSITAS ANDALAS
1412083,141,humanities,ILMU POLITIK,40,UNIVERSITAS ANDALAS
1412091,141,humanities,ILMU ADMINISTRASI NEGARA,40,UNIVERSITAS ANDALAS
1412102,141,humanities,SASTRA INDONESIA,36,UNIVERSITAS ANDALAS
1412117,141,humanities,SASTRA INGGRIS,36,UNIVERSITAS ANDALAS
1412125,141,humanities,SASTRA DAERAH MINANGKABAU,32,UNIVERSITAS ANDALAS
1412133,141,humanities,SASTRA JEPANG,28,UNIVERSITAS ANDALAS
1412141,141,humanities,ILMU HUBUNGAN INTERNASIONAL,48,UNIVERSITAS ANDALAS
1412156,141,humanities,ILMU KOMUNIKASI,40,UNIVERSITAS ANDALAS
1412164,141,humanities,MANAJEMEN (KAMPUS 2 PAYAKUMBUH),24,UNIVERSITAS ANDALAS
1412172,141,humanities,EKONOMI PEMBANGUNAN (KAMPUS 2 PAYAKUMBUH),24,UNIVERSITAS ANDALAS
1422015,142,humanities,ADMINISTRASI PENDIDIKAN,56,UNIVERSITAS NEGERI PADANG
1422023,142,humanities,PENDIDIKAN LUAR BIASA,64,UNIVERSITAS NEGERI PADANG
1422031,142,humanities,TEKNOLOGI PENDIDIKAN,48,UNIVERSITAS NEGERI PADANG
1422046,142,humanities,PENDIDIKAN LUAR SEKOLAH,60,UNIVERSITAS NEGERI PADANG
1422054,142,humanities,BIMBINGAN DAN KONSELING,80,UNIVERSITAS NEGERI PADANG
1422062,142,humanities,PSIKOLOGI,120,UNIVERSITAS NEGERI PADANG
1422077,142,humanities,PGSD (PENDIDIKAN GURU SEKOLAH DASAR),100,UNIVERSITAS NEGERI PADANG
1422085,142,humanities,PEND. GURU PENDIDIKAN ANAK USIA DINI,80,UNIVERSITAS NEGERI PADANG
1422093,142,humanities,PENDD. BHS & SAST. INDO. & DAERAH,72,UNIVERSITAS NEGERI PADANG
1422104,142,humanities,BAHASA & SASTRA INDONESIA (NK),48,UNIVERSITAS NEGERI PADANG
1422112,142,humanities,PENDD. BHS INGGRIS,60,UNIVERSITAS NEGERI PADANG
1422127,142,humanities,BAHASA & SASTRA INGGRIS (NK),36,UNIVERSITAS NEGERI PADANG
1422135,142,humanities,PENDIDIKAN SENI RUPA,40,UNIVERSITAS NEGERI PADANG
1422143,142,humanities,PENDIDIKAN SENDRATASIK,64,UNIVERSITAS NEGERI PADANG
1422151,142,humanities,PENDIDIKAN GEOGRAFI,60,UNIVERSITAS NEGERI PADANG
1422166,142,humanities,PENDIDIKAN SEJARAH,80,UNIVERSITAS NEGERI PADANG
1422174,142,humanities,PENDIDIKAN SOSIOLOGI ANTROPOLOGI,48,UNIVERSITAS NEGERI PADANG
1422182,142,humanities,PEND. PANCASILA & KEWARGANEGARAAN (PPKN),48,UNIVERSITAS NEGERI PADANG
1422197,142,humanities,ILMU ADMINISTRASI NEGARA (NK),48,UNIVERSITAS NEGERI PADANG
1422201,142,humanities,PENDIDIKAN EKONOMI,36,UNIVERSITAS NEGERI PADANG
1422216,142,humanities,MANAJEMEN (NK),64,UNIVERSITAS NEGERI PADANG
1422224,142,humanities,AKUNTANSI (NK),36,UNIVERSITAS NEGERI PADANG
1422232,142,humanities,EKONOMI PEMBANGUNAN (NK),36,UNIVERSITAS NEGERI PADANG
1422247,142,humanities,PENDD. KESEJAHTERAAN KELUARGA,64,UNIVERSITAS NEGERI PADANG
1422255,142,humanities,TATA RIAS DAN KECANTIKAN (NK),48,UNIVERSITAS NEGERI PADANG
1422263,142,humanities,PENJASKESREK,180,UNIVERSITAS NEGERI PADANG
1422271,142,humanities,PENDD. KEPELATIHAN OLAHRAGA,120,UNIVERSITAS NEGERI PADANG
1422286,142,humanities,GEOGRAFI (NK),60,UNIVERSITAS NEGERI PADANG
1422294,142,humanities,MANAJEMEN PERHOTELAN (NK),79,UNIVERSITAS NEGERI PADANG
1422305,142,humanities,DISAIN KOM. VISUAL (NK),50,UNIVERSITAS NEGERI PADANG
1422313,142,humanities,PENDIDIKAN BAHASA JEPANG,28,UNIVERSITAS NEGERI PADANG
1422321,142,humanities,PENDIDIKAN MUSIK,24,UNIVERSITAS NEGERI PADANG
1422336,142,humanities,PENDIDIKAN KEAGAMAAN ISLAM,80,UNIVERSITAS NEGERI PADANG
1422344,142,humanities,PERPUSTAKAAN DAN ILMU INFORMASI,32,UNIVERSITAS NEGERI PADANG
1422354,142,humanities,PENDIDIKAN TARI,32,UNIVERSITAS NEGERI PADANG
